,1,2,3,4,5,6,7,8,9,10
5,0.0,0.0,0.635,0.439,0.0,0.0,0.342,0.977,0.0,0.928
6,0.098,0.635,0.0,0.0,0.0,0.0,0.391,0.781,0.0,1.465
7,0.0,0.0,0.0,1.025,0.0,0.879,0.635,0.635,1.27,1.904
8,0.0,0.0,0.0,0.439,0.0,0.488,0.488,0.439,0.0,1.66
9,0.0,0.342,0.0,0.928,0.0,0.0,0.879,0.0,1.953,1.025
10,1.465,0.0,0.0,1.172,0.0,0.342,2.295,0.0,0.293,0.293
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,2.1,0.586
12,0.0,0.0,0.537,0.0,0.928,0.537,1.27,1.709,0.928,0.684
13,0.0,0.83,0.0,0.83,0.0,1.367,0.83,0.391,0.635,0.439
14,0.0,0.0,0.342,0.0,1.514,0.439,1.074,0.488,0.0,1.318
15,0.0,0.0,0.0,0.0,1.367,0.0,1.123,0.0,0.195,0.488
16,0.0,0.0,1.074,0.0,0.0,0.0,0.0,2.734,0.0,0.342
17,0.0,0.83,0.195,0.195,0.342,1.025,0.488,0.0,0.0,0.879
18,0.0,0.0,1.856,0.0,1.318,0.0,0.635,1.27,0.0,2.49
19,0.293,0.0,1.416,0.0,1.416,0.0,0.195,0.244,0.488,2.344
20,0.0,0.0,0.0,0.586,0.879,0.0,0.0,0.781,0.0,0.488
21,0.0,0.244,0.0,0.0,0.0,0.879,1.221,0.0,0.244,0.439
22,0.488,0.342,0.0,0.732,0.0,0.781,1.123,0.0,0.0,0.293
23,0.0,0.195,0.342,0.0,0.0,0.0,0.684,0.0,0.0,2.344
24,0.0,0.0,0.0,0.0,0.684,0.195,0.781,0.0,1.856,0.0
25,0.0,0.0,0.0,0.0,0.342,1.025,0.586,3.711,0.342,0.342
26,0.0,0.0,0.586,0.0,0.0,0.0,0.391,0.0,0.0,1.904
65,0.0,0.0,0.586,0.293,0.488,0.83,0.0,0.0,0.293,1.172
66,0.0,0.0,0.0,0.0,0.244,0.244,0.244,0.83,0.83,0.0
67,0.0,0.0,0.977,0.0,0.0,0.0,0.0,0.732,0.195,0.0
68,0.0,0.0,0.293,0.0,0.488,0.0,0.488,0.0,0.0,0.0
69,0.0,0.0,0.0,0.195,0.0,0.0,0.342,0.0,0.0,0.244
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.0,0.439
71,0.0,0.0,0.0,0.0,0.0,0.635,0.195,0.586,0.0,0.0
72,0.0,0.0,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.928
73,0.0,0.244,0.0,0.0,0.732,0.928,0.0,0.0,0.195,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.635,0.342,0.342,0.195
75,0.391,0.0,0.391,0.293,0.635,0.0,0.391,0.342,0.293,0.743
88,1.025,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.342
90,0.0,0.488,0.0,0.0,0.0,0.586,0.0,0.0,0.342,0.0
91,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.879,0.0,0.195,0.0,0.0
93,0.0,0.0,1.074,0.195,0.293,0.0,1.465,0.928,0.195,0.0
94,0.684,0.0,0.342,0.39,0.439,0.0,0.0,0.293,1.074,0.439
95,0.488,0.0,0.0,0.0,0.0,0.244,0.488,0.342,0.0,0.0
96,0.0,0.0,0.0,0.732,0.0,0.0,0.0,0.195,0.488,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,1.025,0.342,0.0,0.439,0.293
100,0.0,0.0,0.0,0.0,0.0,0.732,0.537,0.0,0.781,1.416
101,0.0,0.195,0.0,0.0,0.0,0.83,0.342,0.0,0.439,0.0
102,0.195,0.0,0.0,0.0,0.342,0.0,0.244,0.195,0.244,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781,0.195
104,0.0,0.0,0.0,0.0,0.0,0.0,1.025,0.537,0.0,0.781
105,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.635,0.0,0.0,0.391,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.586,0.0,0.0,0.0,0.342,0.0,0.0,0.195,0.0,0.0
109,0.0,0.0,0.0,0.732,0.0,0.195,1.074,0.0,0.0,0.0
110,0.635,0.0,0.0,0.0,0.244,0.0,0.0,0.0,0.537,0.684
111,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.0,0.0,0.0
162,0.0,0.0,0.488,0.195,0.0,0.0,0.0,0.0,0.0,0.293
163,1.123,0.0,0.0,0.0,0.0,0.244,0.0,0.342,0.0,1.856
164,0.0,0.0,0.0,0.293,0.0,0.0,0.0,0.244,0.0,0.0
165,0.0,0.0,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.342,0.684,0.0,0.0,0.0,0.0,0.977,0.0,0.439
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342
172,0.0,0.0,0.439,0.195,0.537,0.0,0.0,0.0,0.0,0.0
173,0.0,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.439,0.293,0.0,0.0,0.0
176,0.342,0.0,0.0,0.146,0.0,0.244,0.0,0.0,0.0,0.293
177,0.0,0.391,0.0,0.488,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.781,0.0,0.0,0.0,0.0,0.293,0.342,0.0,0.0
181,0.0,0.0,0.488,0.0,0.0,0.0,0.0,0.293,0.195,0.0
182,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.488
183,0.342,0.0,0.0,0.0,0.0,0.439,0.0,0.0,0.0,0.0
185,0.0,0.244,0.0,0.0,0.0,0.439,0.342,0.0,0.244,0.0
186,0.0,0.0,0.0,0.0,0.342,0.0,0.0,0.732,0.0,0.391
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
188,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.244,0.0,0.0
192,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.244,0.244,0.0,0.439,0.439,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.635,0.0,0.0,0.342,0.0,0.0,0.0
202,0.0,0.0,0.195,0.0,0.0,0.342,0.146,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.0
205,0.0,0.0,0.0,0.0,1.318,0.0,0.0,0.0,0.537,0.0
206,0.0,0.0,0.0,0.0,0.0,0.244,0.439,0.0,0.0,0.684
207,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.488,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537,0.342,0.0
210,0.0,0.0,0.0,0.0,0.391,0.0,0.0,0.0,0.0,0.0
211,0.195,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,0.488,0.244,0.0,0.0,0.0
213,0.293,0.0,0.0,0.537,0.0,0.244,0.0,0.342,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.293,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.0
